Type, Score, NormScore
1,0.0596705,1.0614867
1,0.9568849,2.6035734
1,0.272372,1.3130754
-1,-0.691076,0.5010367
-1,-0.7885515,0.4545027
1,0.3027428,1.3535663
-1,-0.6035569,0.546863
1,0.8552695,2.3520082
-1,-0.551868,0.5758731
-1,-0.925689,0.3962583
1,0.9257236,2.5236937
-1,-0.6471363,0.5235429
1,0.8031635,2.2325926
-1,-0.2534237,0.776139
1,0.9464796,2.5766229
-1,-0.5159787,0.5969161
1,0.2856025,1.3305635
-1,-0.7542926,0.4703432
1,0.6708607,1.9559201
-1,-0.0606902,0.9411148
1,0.9695137,2.6366619
1,0.5406731,1.7171623
-1,-0.5751526,0.562619
-1,-0.0160126,0.9841149
-1,-0.1318422,0.8764793
-1,-0.9040381,0.4049312
1,0.5738293,1.7750513
-1,-0.4325501,0.6488523
1,0.1293795,1.138122
-1,-0.2558833,0.7742323
-1,-0.5569092,0.5729773
-1,-0.6507996,0.5216285
-1,-0.4402412,0.6438811
-1,-0.0876197,0.9161092
-1,-0.9070429,0.4037163
1,0.5941058,1.8114105
1,0.9993894,2.7166226
1,0.4396176,1.5521136
1,0.8468688,2.3323324
1,0.012265,1.0123405
-1,-0.4675954,0.626507
1,0.4684023,1.5974399
-1,-0.8493905,0.4276755
-1,-0.1427942,0.8669325
-1,-0.88808,0.411445
-1,-0.5512222,0.5762451
-1,-0.6614125,0.5161218
1,0.1347223,1.144219
-1,-0.5749991,0.5627054
1,0.0725026,1.0751956
1,0.4516661,1.5709273
1,0.2692696,1.309008
1,0.6166052,1.8526281
1,0.4651045,1.5921806
1,0.6532327,1.9217432
1,0.6717237,1.9576087
1,0.8736642,2.395673
1,0.9667026,2.6292604
-1,-0.4772531,0.6204855
-1,-0.543194,0.5808899
-1,-0.9779449,0.3760832
-1,-0.7069493,0.4931463
1,0.7852416,2.1929367
1,0.2363015,1.2665561
1,0.5733035,1.7741182
1,0.4902973,1.6328016
-1,-0.6197181,0.5380961
1,0.7185053,2.0513647
-1,-0.7593876,0.4679529
-1,-0.296001,0.7437867
-1,-0.2919252,0.7468244
-1,-0.5693033,0.5659196
-1,-0.5863705,0.5563429
1,0.8128093,2.2542319
-1,-0.92469,0.3966544
-1,-0.2994211,0.7412472
-1,-0.0212723,0.9789524
-1,-0.7336848,0.4801365
-1,-0.8058725,0.446698
1,0.8302019,2.2937818
-1,-0.1986312,0.8198522
-1,-0.9583333,0.3835316
-1,-0.6127745,0.5418454
-1,-0.0801809,0.9229494
-1,-0.3774678,0.6855953
-1,-0.2340309,0.7913374
1,0.0663677,1.0686196
1,0.9590864,2.6093115
-1,-0.1742269,0.8401063
1,0.6936377,2.0009813
1,0.0384548,1.0392038
-1,-0.8154158,0.4424553
-1,-0.6245897,0.5354811
-1,-0.4758446,0.62136
1,0.9877665,2.6852303
-1,-0.8830066,0.4135377
1,0.9626266,2.6185654
-1,-0.8816572,0.4140961
-1,-0.5712997,0.5647909
1,0.0496112,1.0508624
-1,-0.0892477,0.914619
-1,-0.1884389,0.8282511
-1,-0.0779807,0.9249823
-1,-0.5674079,0.5669932
1,0.5662949,1.7617276
-1,-0.5901865,0.5542239
-1,-0.8372254,0.43291
-1,-0.9303349,0.3944216
-1,-0.6549964,0.5194439
-1,-0.0566881,0.9448887
-1,-0.112932,0.8932114
-1,-0.3008716,0.7401728
1,0.0400455,1.0408581
-1,-0.0938371,0.9104311
1,0.5377721,1.712188
1,0.4393195,1.551651
1,0.8375986,2.3108111
-1,-0.510187,0.6003833
1,0.0393377,1.0401217
-1,-0.8903842,0.410498
1,0.0564752,1.0581004
-1,-0.5414502,0.5819038
-1,-0.3341481,0.7159477
1,0.0226908,1.0229502
-1,-0.117304,0.8893148
-1,-0.8604497,0.4229718
-1,-0.2845026,0.7523884
1,0.2974514,1.3464229
-1,-0.8748675,0.4169173
1,0.316039,1.3716838
-1,-0.7995727,0.449521
1,0.4007764,1.4929834
1,0.3102935,1.3638253
1,0.0565932,1.0582252
1,0.9953214,2.7055938
1,0.6151418,1.8499189
1,0.2364593,1.266756
-1,-0.5966181,0.5506708
-1,-0.2139464,0.8073917
1,0.5611656,1.7527143
1,0.023202,1.0234733
-1,-0.4996755,0.6067275
1,0.989428,2.6896955
-1,-0.5960037,0.5510092
-1,-0.8670002,0.4202102
-1,-0.5923394,0.553032
-1,-0.7827152,0.457163
1,0.737375,2.0904409
1,0.7965405,2.217855
1,0.0552008,1.0567528
-1,-0.910437,0.4023484
1,0.1963133,1.2169081
1,0.0752487,1.0781523
-1,-0.4184813,0.6580454
1,0.6880691,1.9898696
1,0.8747839,2.398357
1,0.9684666,2.6339025
1,0.0347382,1.0353486
-1,-0.4928636,0.6108746
-1,-0.0804778,0.9226754
-1,-0.8226685,0.4392579
-1,-0.4372787,0.6457914
1,0.5338862,1.7055475
-1,-0.8485819,0.4280215
-1,-0.3511696,0.7038644
-1,-0.1093072,0.896455
1,0.8397133,2.315703
-1,-0.5227126,0.59291
1,0.8144229,2.2578723
-1,-0.826761,0.4374639
1,0.2697691,1.309662
-1,-0.2744494,0.7599905
1,0.7390551,2.093956
-1,-0.2144042,0.8070221
-1,-0.1530928,0.8580501
-1,-0.7733168,0.4614799
1,0.7141778,2.0425066
-1,-0.7250965,0.4842778
1,0.6025945,1.8268524
-1,-0.8226732,0.4392559
1,0.116746,1.1238339
-1,-0.0535248,0.9478824
1,0.7249142,2.064554
-1,-0.2374627,0.7886263
1,0.1278523,1.1363851
-1,-0.5387143,0.583498
1,0.25864,1.2951675
1,0.9495222,2.5844745
-1,-0.5176748,0.5959045
-1,-0.2181932,0.8039701
1,0.0787775,1.0819636
-1,-0.9502118,0.3866591
-1,-0.5479597,0.5781282
1,0.8290155,2.2910621
1,0.2458655,1.2787276
1,0.7571844,2.1322642
1,0.2263796,1.2540516
-1,-0.5969669,0.5504788
-1,-0.5029612,0.6047373
1,0.3359157,1.3992211
1,0.1624227,1.1763574
1,0.7367532,2.0891415
1,0.6810649,1.9759808
1,0.3036488,1.3547932
-1,-0.2848045,0.7521613
-1,-0.8511797,0.426911
1,0.2539872,1.2891553
1,0.6443863,1.9048177
1,0.8803571,2.4117608
-1,-0.8089466,0.4453269
1,0.4639043,1.5902708
1,0.2875862,1.3332055
-1,-0.3301506,0.7188155
1,0.9595521,2.610527
-1,-0.9852947,0.3733292
1,0.9812622,2.6678214
1,0.6402525,1.8969598
1,0.2758642,1.3176689
1,0.2150728,1.2399522
1,0.9975466,2.711621
-1,-0.1823704,0.8332926
1,0.4345834,1.5443196
-1,-0.4251146,0.6536949
1,0.6017823,1.8253693
1,0.061747,1.0636932
1,0.2354643,1.2654962
1,0.9751591,2.651589
-1,-0.2468795,0.7812348
-1,-0.2235404,0.7996826
-1,-0.9944562,0.3699246
-1,-0.6520206,0.520992
1,0.5211904,1.6840311
-1,-0.1210276,0.8860095
1,0.8869052,2.4276051
-1,-0.7322936,0.480805
-1,-0.4616283,0.6302566
1,0.1093669,1.1155716
1,0.704273,2.0223759
1,0.3056306,1.3574808
-1,-0.3020354,0.7393119
-1,-0.882715,0.4136583
-1,-0.7206014,0.4864596
1,0.5305829,1.6999229
1,0.9238258,2.5189088
1,0.9779155,2.658908
-1,-0.2725156,0.7614616
1,0.5359254,1.709029
-1,-0.4089787,0.6643284
-1,-0.1622929,0.8501921
1,0.6190218,1.8571105
-1,-0.63317,0.5309062
1,0.0541128,1.0556037
-1,-0.3421098,0.7102702
1,0.6795218,1.972934
1,0.9470907,2.578198
-1,-0.8788767,0.4152491
-1,-0.0419366,0.9589306
-1,-0.2351026,0.7904897
-1,-0.0334038,0.9671479
-1,-0.8960656,0.4081724
1,0.281819,1.3255388
1,0.8527315,2.3460463
-1,-0.3038735,0.7379542
1,0.452006,1.5714614
-1,-0.7282534,0.4827514
-1,-0.7371055,0.4784969
1,0.0415355,1.0424102
1,0.127057,1.1354817
1,0.5125948,1.6696179
-1,-0.2409253,0.7859003
-1,-0.5603092,0.5710325
1,0.234784,1.2646356
1,0.4998608,1.6484918
1,0.8620997,2.3681278
-1,-0.839329,0.4320003
-1,-0.5442009,0.5803053
-1,-0.1624869,0.8500272
-1,-0.263353,0.7684706
1,9.81e-05,1.0000981
1,0.9602993,2.6124783
-1,-0.2871032,0.7504343
-1,-0.8647179,0.4211703
-1,-0.5290154,0.5891848
1,0.7482893,2.1133816
1,0.0708422,1.0734118
1,0.1533408,1.1657222
1,0.9278872,2.5291599
-1,-0.6975815,0.4977877
1,0.9536815,2.5952465
1,0.6918695,1.9974463
1,0.2779636,1.3204381
-1,-0.4509544,0.6370199
1,0.2927164,1.3400627
1,0.9129791,2.4917346
1,0.344176,1.4108269
-1,-0.5807398,0.5594843
-1,-0.4258078,0.6532419
-1,-0.6390353,0.5278013
1,0.7695321,2.1587559
-1,-0.3707729,0.6902007
1,0.8056353,2.2381179
1,0.5025898,1.6529967
1,0.4930546,1.6373099
-1,-0.6882146,0.5024724
-1,-0.5410596,0.5821311
1,0.6140548,1.8479091
-1,-0.8829913,0.413544
-1,-0.4492968,0.6380767
1,0.8200648,2.270647
1,0.2724627,1.3131945
-1,-0.9372169,0.3917165
1,0.1285271,1.1371522
1,0.8407968,2.3182134
1,0.8455646,2.3292926
-1,-0.2460959,0.7818472
1,0.3273962,1.387351
1,0.9680696,2.6328571
-1,-0.4738219,0.6226181
1,0.9527065,2.5927174
-1,-0.2033907,0.8159594
1,0.8722661,2.392326
-1,-0.7121213,0.4906024
1,0.6873954,1.9885295
-1,-0.737818,0.4781561
-1,-0.9343045,0.392859
1,0.6714882,1.9571478
-1,-0.9455701,0.388458
-1,-0.4628743,0.6294718
1,0.7577148,2.1333954
1,0.0992514,1.1043439
-1,-0.419639,0.6572841
1,0.945324,2.5736471
-1,-0.6126979,0.5418869
1,0.202299,1.224214
-1,-0.4341096,0.6478412
1,0.4177871,1.5185973
-1,-0.2496357,0.7790846
-1,-0.9419886,0.3898518
-1,-0.572841,0.5639211
-1,-0.7335543,0.4801992
1,0.4351975,1.5452682
-1,-0.7247598,0.4844409
-1,-0.4910787,0.6119659
-1,-0.3927547,0.6751944
-1,-0.5655622,0.5680407
1,0.0512375,1.0525728
-1,-0.3631017,0.6955157
1,0.9290523,2.5321084
-1,-0.5175974,0.5959507
-1,-0.229131,0.7952244
1,0.7632838,2.1453094
1,0.3138063,1.3686246
-1,-0.894387,0.4088582
-1,-0.2212304,0.801532
1,0.6346685,1.8863967
-1,-0.8885035,0.4112708
-1,-0.9916995,0.3709457
-1,-0.7563897,0.4693579
1,0.4857927,1.625463
1,0.6065448,1.8340833
1,0.7844335,2.1911653
1,0.2793023,1.322207
-1,-0.021044,0.9791759
-1,-0.0270994,0.9732645
-1,-0.3540429,0.7018449
1,0.3230963,1.3813984
1,0.8081639,2.2437844
-1,-0.3787765,0.6846986
1,0.9113497,2.4876779
1,0.6591328,1.9331152
1,0.584027,1.7932453
-1,-0.2919704,0.7467906
-1,-0.6076989,0.5446026
1,0.7221849,2.0589268
-1,-0.1978111,0.8205248
1,0.7621408,2.1428587
1,0.6669266,1.9482404
1,0.3830848,1.4668024
1,0.9396212,2.5590119
-1,-0.832876,0.434797
1,0.7757527,2.1722265
-1,-0.4676453,0.6264757
1,0.3679838,1.4448186
1,0.6436444,1.903405
-1,-0.9495194,0.3869269
-1,-0.3920019,0.6757028
1,0.1784797,1.1953986
-1,-0.4707896,0.624509
-1,-0.0200696,0.9801305
-1,-0.825315,0.438097
-1,-0.0446305,0.9563508
1,0.9807204,2.6663764
-1,-0.3092374,0.7340065
1,0.9597456,2.6110321
-1,-0.9405281,0.3904216
1,0.5672552,1.7634202
1,0.0755653,1.0784937
-1,-0.468487,0.6259486
1,0.898402,2.4556758
-1,-0.7305726,0.4816331
1,0.6507514,1.9169807
-1,-0.1226226,0.8845974
-1,-0.5059317,0.6029436
1,0.5019502,1.6519397
-1,-0.3179604,0.7276316
-1,-0.889216,0.4109778
1,0.1024675,1.1079013
-1,-0.6389403,0.5278515
-1,-0.0613843,0.9404618
1,0.724779,2.0642748
1,0.432942,1.5417868
1,0.0140285,1.0141274
-1,-0.1023419,0.9027209
1,0.6090085,1.8386075
1,0.8163208,2.2621616
1,0.4443197,1.559429
-1,-0.9089599,0.4029431
-1,-0.4347922,0.6473992
-1,-0.3477836,0.7062517
-1,-0.7954259,0.4513889
1,0.6168839,1.8531445
1,0.5528144,1.738138
1,0.8158378,2.2610692
-1,-0.5651036,0.5683013
-1,-0.1501741,0.8605581
1,0.8099276,2.2477452
1,0.932911,2.5418979
-1,-0.5010576,0.6058895
1,0.5713481,1.7706525
-1,-0.7604039,0.4674776
1,0.3314096,1.3929302
-1,-0.4579348,0.6325887
-1,-0.7378204,0.478155
1,0.5207128,1.683227
-1,-0.5807939,0.559454
1,0.0909739,1.0952404
1,0.3507017,1.4200637
1,0.6133241,1.8465594
1,0.596998,1.816657
-1,-0.5510067,0.5763693
1,0.1159536,1.1229438
1,0.0087148,1.0087529
-1,-0.7868222,0.4552893
1,0.311807,1.3658911
-1,-0.3956233,0.6732603
1,0.5055651,1.6579221
-1,-0.3298581,0.7190258
-1,-0.9661305,0.3805527
-1,-0.4328246,0.6486743
-1,-0.4330563,0.648524
-1,-0.0137455,0.9863485
-1,-0.9124995,0.4015194
-1,-0.7732611,0.4615056
-1,-0.2195899,0.802848
-1,-0.1712718,0.8425925
1,0.5126975,1.6697894
-1,-0.624556,0.5354991
-1,-0.5712991,0.5647912
1,0.4163633,1.5164367
1,0.3680843,1.4449638
-1,-0.7955422,0.4513365
1,0.2160704,1.2411898
-1,-0.3996642,0.6705452
-1,-0.3517776,0.7034365
-1,-0.4613796,0.6304133
1,0.0194074,1.0195969
-1,-0.0406685,0.9601474
1,0.2344882,1.2642616
-1,-0.5277149,0.5899515
-1,-0.9375961,0.391568
1,0.9242598,2.5200023
1,0.7467377,2.110105
-1,-0.4864889,0.6147812
1,0.5202366,1.6824257
-1,-0.2370268,0.7889701
1,0.9126684,2.4909606
-1,-0.7194101,0.4870395
-1,-0.7125317,0.4904011
1,0.0350632,1.0356852
-1,-0.2570003,0.773368
-1,-0.7726732,0.461777
-1,-0.3300797,0.7188664
1,0.0314093,1.0319078
-1,-0.1781983,0.8367765
-1,-0.8059168,0.4466782
1,0.0551648,1.0567147
1,0.8154402,2.2601704
1,0.6265156,1.8710796
-1,-0.7411058,0.4765866
-1,-0.2214237,0.8013771
1,0.9893457,2.6894742
-1,-0.3429435,0.7096783
-1,-0.6186202,0.5386872
-1,-0.7340727,0.4799503
-1,-0.1928669,0.8245917
1,0.5854301,1.7957632
1,0.1496307,1.1614053
1,0.7139306,2.0420018
-1,-0.5733163,0.5636531
-1,-0.4947073,0.6097494
1,0.5067108,1.6598227
1,0.671456,1.9570848
-1,-0.8239943,0.4386759
1,0.3419786,1.4077302
1,0.08538,1.0891309
1,0.3732232,1.4524085
1,0.2589759,1.2956026
1,0.5010658,1.6504794
-1,-0.0564807,0.9450847
1,0.4235883,1.5274326
1,0.0823636,1.0858506
1,0.9831717,2.6729205
-1,-0.1666442,0.8465007
-1,-0.9871563,0.3726348
-1,-0.6374835,0.528621
1,0.0374126,1.0381213
-1,-0.0522727,0.94907
-1,-0.2116778,0.8092254
-1,-0.0190839,0.981097
1,0.0901916,1.0943839
1,0.7075672,2.029049
-1,-0.8100111,0.4448531
-1,-0.4560337,0.6337925
1,0.499299,1.6475659
-1,-0.2588208,0.7719613
-1,-0.603577,0.546852
1,0.8940701,2.4450611
1,0.5152594,1.6740727
1,0.6681396,1.950605
1,0.3400772,1.4050561
-1,-0.2860001,0.7512625
-1,-0.5408474,0.5822546
1,0.9931987,2.6998567
1,0.2316783,1.2607141
1,0.5125716,1.6695792
1,0.6642496,1.9430319
-1,-0.7579021,0.4686486
1,0.8538769,2.348735
-1,-0.0826924,0.9206343
1,0.4971115,1.6439658
-1,-0.4515932,0.6366131
1,0.0942621,1.0988477
1,0.5746888,1.7765776
1,0.1300542,1.1388901
1,0.8437648,2.3251041
-1,-0.8747323,0.4169736
1,0.716504,2.0472635
1,0.6152933,1.8501992
1,0.8830146,2.4181786
1,0.395452,1.4850553
1,0.2722213,1.3128775
1,0.5727806,1.7731907
-1,-0.5878255,0.555534
-1,-0.0309833,0.9694918
-1,-0.9299136,0.3945878
-1,-0.7112002,0.4910545
-1,-0.2436309,0.7837769
1,0.1382447,1.1482565
-1,-0.0859564,0.9176342
-1,-0.0082468,0.9917871
-1,-0.6095235,0.5436098
-1,-0.026128,0.9742104
1,0.5110926,1.6671117
1,0.059249,1.0610394
-1,-0.4535599,0.6353623
1,0.8143723,2.257758
1,0.4161151,1.5160604
1,0.5071978,1.6606312
-1,-0.7819823,0.4574982
1,0.8146621,2.2584124
1,0.6670289,1.9484397
-1,-0.7928132,0.4525698
1,0.4059692,1.5007563
-1,-0.5254961,0.591262
-1,-0.6105177,0.5430696
1,0.8291456,2.2913602
-1,-0.909827,0.4025939
-1,-0.5316148,0.5876553
1,0.4058201,1.5005326
-1,-0.4693631,0.6254005
-1,-0.3410975,0.7109896
1,0.3200289,1.3771676
1,0.7865684,2.1958482
1,0.1216267,1.1293324
1,0.7994574,2.2243337
-1,-0.4639741,0.6287798
-1,-0.0853221,0.9182165
-1,-0.7263749,0.4836591
-1,-0.0891565,0.9147024
1,0.3293272,1.3900326
-1,-0.4113282,0.6627694
1,0.407351,1.5028315
1,0.1355533,1.1451702
-1,-0.2164682,0.8053581
-1,-0.9597132,0.3830027
1,0.8317208,2.2972685
1,0.376404,1.4570357
-1,-0.6841929,0.5044972
1,0.5693682,1.7671502
-1,-0.5676873,0.5668348
-1,-0.7936491,0.4521917
-1,-0.5404224,0.5825022
-1,-0.4211798,0.6562721
1,0.1380136,1.1479912
-1,-0.8598799,0.4232129
1,0.0272589,1.0276338
1,0.8317084,2.29724
-1,-0.811222,0.4443148
1,0.6791761,1.9722521
1,0.595189,1.8133736
1,0.5324628,1.7031216
-1,-0.8696708,0.4190895
-1,-0.3939064,0.6744172
-1,-0.9499334,0.3867668
-1,-0.2643198,0.767728
-1,-0.9193084,0.3987948
-1,-0.9169029,0.3997552
1,0.2492354,1.283044
-1,-0.0689599,0.9333641
-1,-0.1034831,0.9016913
1,0.6219365,1.8625313
-1,-0.3041024,0.7377853
1,0.7564417,2.1306811
-1,-0.6010363,0.5482432
-1,-0.1637467,0.848957
1,0.3897038,1.4765434
-1,-0.6417884,0.5263503
-1,-0.0876232,0.916106
1,0.7752024,2.1710315
-1,-0.7907851,0.4534886
-1,-0.8134128,0.4433424
1,0.882758,2.4175581
1,0.6894615,1.9926422
1,0.1609616,1.1746399
-1,-0.186193,0.8301134
1,0.4960901,1.6422875
1,0.8846205,2.422065
-1,-0.6784741,0.5073906
1,0.6734447,1.9609807
1,0.5006833,1.6498482
-1,-0.1855591,0.8306397
-1,-0.5101508,0.600405
-1,-0.3354231,0.7150355
1,0.0540344,1.0555209
-1,-0.1061083,0.8993272
1,0.6322095,1.8817637
-1,-0.3900156,0.6770463
1,0.3073696,1.3598435
1,0.3747347,1.4546055
1,0.5204396,1.6827672
1,0.9774119,2.6575693
-1,-0.1372713,0.8717337
1,0.3485025,1.4169441
1,0.8110642,2.2503015
1,0.3765893,1.4573057
-1,-0.2955693,0.7441078
1,0.8501695,2.3400435
-1,-0.2730829,0.7610297
1,0.4887891,1.6303408
-1,-0.4079464,0.6650145
1,0.7266151,2.0680685
1,0.5637048,1.7571704
-1,-0.3999839,0.6703308
-1,-0.355498,0.7008243
-1,-0.2167143,0.80516
-1,-0.5996755,0.5489898
-1,-0.6852297,0.5039745
1,0.6292287,1.8761629
1,0.3031682,1.3541422
1,0.7968791,2.2186061
1,0.3011066,1.3513534
-1,-0.1678644,0.8454685
1,0.8081181,2.2436816
1,0.0359609,1.0366153
1,0.7794997,2.1803811
-1,-0.0670841,0.9351166
1,0.1957949,1.2162774
1,0.7106466,2.0353069
1,0.7882464,2.1995359
1,0.1525558,1.1648075
-1,-0.779194,0.4587756
1,0.6920833,1.9978734
-1,-0.5544946,0.5743625
-1,-0.554781,0.574198
1,0.6428873,1.9019645
-1,-0.0379794,0.9627328
-1,-0.817029,0.4417421
1,0.9514347,2.589422
-1,-0.7487775,0.4729444
-1,-0.1521802,0.8588335
-1,-0.9039072,0.4049842
1,0.344077,1.4106873
-1,-0.9895885,0.3717296
1,0.379478,1.4615215
-1,-0.5893996,0.5546602
-1,-0.183388,0.8324451
-1,-0.0255352,0.9747881
1,0.064279,1.0663899
-1,-0.40653,0.6659571
1,0.9569004,2.6036138
-1,-0.6505962,0.5217346
1,0.078093,1.0812232
-1,-0.8737439,0.417386
-1,-0.8091699,0.4452275
1,0.1142243,1.1210035
1,0.5020384,1.6520855
1,0.9294831,2.5331994
-1,-0.086829,0.9168339
1,0.8159811,2.2613932
1,0.9134699,2.4929579
1,0.1897553,1.2089537
-1,-0.9354145,0.3924232
-1,-0.2881457,0.7496524
-1,-0.9924873,0.3706536
1,0.981674,2.6689203
1,0.1454036,1.1565062
1,0.6801528,1.9741794
1,0.3280386,1.3882426
1,0.2763421,1.3182988
1,0.6282031,1.8742397
1,0.8339755,2.302454
1,0.0808104,1.0841653
1,0.7199292,2.0542878
1,0.9825712,2.6713159
1,0.7571413,2.1321723
1,0.8880347,2.4303486
1,0.631396,1.8802336
1,0.2654922,1.3040727
1,0.0088249,1.008864
-1,-0.8501286,0.42736
-1,-0.9523322,0.3858401
-1,-0.1662422,0.8468411
1,0.0053589,1.0053733
-1,-0.1386146,0.8705635
1,0.4899256,1.6321948
1,0.418489,1.5196636
-1,-0.4045472,0.6672789
-1,-0.0842698,0.9191832
1,0.1559584,1.1687776
-1,-0.8998519,0.4066299
1,0.1450342,1.1560791
1,0.7896737,2.2026776
1,0.8839959,2.4205527
-1,-0.1355801,0.8732092
1,0.9669008,2.6297816
-1,-0.618588,0.5387046
1,0.8925194,2.4412725
1,0.8627859,2.3697534
-1,-0.211587,0.8092989
-1,-0.0538865,0.9475396
-1,-0.0923883,0.911751
1,0.8888862,2.4324189
1,0.1485511,1.1601521
-1,-0.355625,0.7007353
1,0.7104852,2.0349784
-1,-0.083394,0.9199886
1,0.5869976,1.7985802
-1,-0.9130897,0.4012825
1,0.6123216,1.8447091
-1,-0.6464062,0.5239253
-1,-0.3987563,0.6711542
1,0.2010332,1.2226654
1,0.9780341,2.6592233
1,0.7913883,2.2064575
1,0.6657549,1.945959
-1,-0.584069,0.5576248
1,0.5356004,1.7084737
-1,-0.5774569,0.5613241
1,0.5214312,1.6844367
-1,-0.7847685,0.4562253
-1,-0.8955402,0.4083869
-1,-0.2066009,0.8133442
1,0.4750982,1.6081721
1,0.7933748,2.210845
1,0.179408,1.1965088
1,0.4172742,1.5178186
1,0.2944456,1.3423819
1,0.0337377,1.0343133
1,0.3301925,1.3912359
1,0.9974868,2.7114588
-1,-0.3402107,0.7116204
1,0.0926297,1.0970554
-1,-0.2502177,0.7786313
1,0.5097547,1.6648827
-1,-0.5543619,0.5744387
-1,-0.5448182,0.5799472
-1,-0.6890495,0.502053
1,0.0210539,1.0212771
-1,-0.5002259,0.6063937
-1,-0.1308446,0.8773541
1,0.2193633,1.2452836
-1,-0.0925857,0.9115711
1,0.190969,1.2104219
-1,-0.2484192,0.7800329
1,0.733358,2.0820604
-1,-0.0967146,0.9078151
-1,-0.547853,0.5781899
1,0.8529492,2.3465571
-1,-0.6184868,0.5387591
1,0.5582764,1.7476576
-1,-0.3675198,0.6924496
1,0.1618674,1.1757043
1,0.7662532,2.1516892
1,0.2392813,1.2703358
1,0.1324381,1.1416083
1,0.4364726,1.5472398
1,0.1907184,1.2101186
1,0.0677144,1.0700597
1,0.2485194,1.2821257
-1,-0.1431736,0.8666036
-1,-0.993645,0.3702248
-1,-0.1303001,0.877832
-1,-0.9072575,0.4036297
1,0.2377413,1.268381
1,0.1427107,1.1533961
1,0.2470301,1.2802176
1,0.4663847,1.5942202
-1,-0.2549372,0.7749652
-1,-0.5114833,0.5996055
1,0.9573537,2.6047943
-1,-0.1346291,0.87404
-1,-0.4857651,0.6152263
-1,-0.0291295,0.9712907
-1,-0.8658923,0.420676
-1,-0.2724234,0.7615318
-1,-0.716044,0.4886817
-1,-0.7627043,0.4664034
1,0.0949923,1.0996504
1,0.7087453,2.0314408
-1,-0.1038605,0.901351
1,0.0030287,1.0030333
-1,-0.9934608,0.370293
-1,-0.3461134,0.7074323
1,0.6144704,1.8486773
1,0.630119,1.877834
-1,-0.4115788,0.6626033
1,0.7980585,2.2212242
1,0.7700146,2.1597978
-1,-0.4321447,0.6491154
1,0.2676515,1.3068916
1,0.9882966,2.6866541
-1,-0.9226109,0.3974799
1,0.9776714,2.658259
1,0.7400921,2.0961286
-1,-0.441289,0.6432068
1,0.0226247,1.0228826
1,0.1759843,1.1924193
-1,-0.1063014,0.8991536
1,0.3710546,1.4492622
-1,-0.7551296,0.4699497
1,0.5887935,1.8018132
1,0.5590198,1.7489573
-1,-0.4567935,0.6333111
1,0.6805871,1.9750369
1,0.242062,1.2738732
-1,-0.8098161,0.4449399
1,0.8241556,2.2799548
1,0.2129634,1.2373394
1,0.7643242,2.1475426
-1,-0.5602843,0.5710467
-1,-0.4866357,0.6146909
1,0.7186521,2.0516659
-1,-0.7979849,0.4502353
1,0.360684,1.4343101
1,0.0432205,1.0441681
-1,-0.164036,0.8487115
1,0.1001991,1.105391
-1,-0.7083324,0.4924647
1,0.412377,1.5104038
1,0.5513885,1.7356613
1,0.9471355,2.5783135
-1,-0.7483317,0.4731553
-1,-0.3199278,0.7262015
-1,-0.9321767,0.3936958
1,0.8515897,2.3433691
-1,-0.9211424,0.398064
-1,-0.5270749,0.5903292
1,0.4344422,1.5441015
1,0.0688212,1.0712447
-1,-0.1029283,0.9021917
1,0.8839473,2.4204351
-1,-0.4164994,0.6593509
-1,-0.9601381,0.38284
1,0.624182,1.8667184
-1,-0.3897009,0.6772594
-1,-0.1504531,0.8603181
-1,-0.1160607,0.8904212
-1,-0.4017038,0.6691789
1,0.3212742,1.3788836
1,0.7373552,2.0903995
-1,-0.8101266,0.4448018
-1,-0.0402209,0.9605772
1,0.6370442,1.8908835
1,0.0285231,1.0289338
-1,-0.4775239,0.6203175
-1,-0.0263518,0.9739924
-1,-0.2288126,0.7954776
-1,-0.9095114,0.4027209
-1,-0.6171704,0.5394688
-1,-0.6032207,0.5470469
-1,-0.3136615,0.7307664
1,0.0914987,1.0958154
1,0.0297986,1.030247
1,0.8731569,2.394458
1,0.9357616,2.5491542
1,0.513224,1.6706688
1,0.4290168,1.5357468
1,0.9235447,2.5182009
1,0.9356862,2.548962
1,0.3029229,1.3538101
1,0.1294548,1.1382077
1,0.3904636,1.4776657
1,0.5076465,1.6613765
1,0.5220552,1.6854881
-1,-0.9661033,0.3805631
1,0.5996254,1.8214364
-1,-0.8661834,0.4205536
1,0.9902054,2.6917873
-1,-0.1253047,0.882228
-1,-0.4215398,0.6560359
-1,-0.0218257,0.9784108
-1,-0.3023299,0.7390942
1,0.3545289,1.4255089
1,0.6105568,1.8414564
-1,-0.2999942,0.7408225
-1,-0.7750593,0.4606765
1,0.7031739,2.0201543
-1,-0.5239899,0.5921532
-1,-0.4529478,0.6357513
1,0.0741842,1.0770052
-1,-0.8696277,0.4191076
1,0.0553523,1.0569129
-1,-0.5850481,0.5570791
1,0.5573357,1.7460144
-1,-0.7647354,0.4654571
1,0.6078953,1.8365619
1,0.3103494,1.3639016
1,0.1958862,1.2163885
-1,-0.0669395,0.9352518
-1,-0.6442883,0.5250361
-1,-0.1434146,0.8663948
1,0.3150077,1.3702699
-1,-0.1632411,0.8493864
1,0.903875,2.4691526
1,0.9227881,2.5162963
1,0.5685614,1.7657251
1,0.8824592,2.4168359
